Date,Prediction
2019-04-22,43.29999923706055
2019-04-23,43.29999923706055
2019-04-24,43.29999923706055
2019-04-25,43.29999923706055
2019-04-26,43.29999923706055
2019-04-30,43.29999923706055
2019-05-02,43.29999923706055
2019-05-03,43.29999923706055
2019-05-06,43.29999923706055
2019-05-07,43.29999923706055
2019-05-08,43.29999923706055
2019-05-09,43.29999923706055
2019-05-10,43.29999923706055
2019-05-13,43.29999923706055
2019-05-14,43.29999923706055
2019-05-15,43.29999923706055
2019-05-16,43.29999923706055
2019-05-17,43.29999923706055
2019-05-20,43.29999923706055
2019-05-21,43.29999923706055
2019-05-22,43.29999923706055
2019-05-23,43.29999923706055
2019-05-24,43.29999923706055
2019-05-27,43.29999923706055
2019-05-28,43.29999923706055
2019-05-29,43.29999923706055
2019-05-30,43.29999923706055
2019-05-31,43.29999923706055
2019-06-03,43.29999923706055
2019-06-04,43.29999923706055
2019-06-06,43.29999923706055
2019-06-07,43.29999923706055
2019-06-10,43.29999923706055
2019-06-11,43.29999923706055
2019-06-12,43.29999923706055
2019-06-13,43.29999923706055
2019-06-14,43.29999923706055
2019-06-17,43.29999923706055
2019-06-18,43.29999923706055
2019-06-19,43.29999923706055
2019-06-20,43.29999923706055
2019-06-21,43.29999923706055
2019-06-24,43.29999923706055
2019-06-25,43.29999923706055
2019-06-26,43.29999923706055
2019-06-27,43.29999923706055
2019-06-28,43.29999923706055
2019-07-01,43.29999923706055
2019-07-02,43.29999923706055
2019-07-03,43.29999923706055
2019-07-04,43.29999923706055
2019-07-05,43.29999923706055
2019-07-08,43.29999923706055
2019-07-09,43.29999923706055
2019-07-10,43.29999923706055
2019-07-11,43.29999923706055
2019-07-12,43.29999923706055
2019-07-15,43.29999923706055
2019-07-16,43.29999923706055
2019-07-17,43.29999923706055
2019-07-18,43.29999923706055
2019-07-19,43.29999923706055
2019-07-22,43.29999923706055
2019-07-23,43.29999923706055
2019-07-24,43.29999923706055
2019-07-25,43.29999923706055
2019-07-26,43.29999923706055
2019-07-29,43.29999923706055
2019-07-30,43.29999923706055
2019-07-31,43.29999923706055
2019-08-01,43.29999923706055
2019-08-02,43.29999923706055
2019-08-05,43.29999923706055
2019-08-06,43.29999923706055
2019-08-07,43.29999923706055
2019-08-08,43.29999923706055
2019-08-09,43.29999923706055
2019-08-13,43.29999923706055
2019-08-14,43.29999923706055
2019-08-16,43.29999923706055
2019-08-19,43.29999923706055
2019-08-20,43.29999923706055
2019-08-21,43.29999923706055
2019-08-22,43.29999923706055
2019-08-23,43.29999923706055
2019-08-26,43.29999923706055
2019-08-27,43.29999923706055
2019-08-28,43.29999923706055
2019-08-29,43.29999923706055
2019-08-30,43.29999923706055
2019-09-03,43.29999923706055
2019-09-04,43.29999923706055
2019-09-05,43.29999923706055
2019-09-06,43.29999923706055
2019-09-09,43.29999923706055
2019-09-11,43.29999923706055
2019-09-12,43.29999923706055
2019-09-13,43.29999923706055
2019-09-16,43.29999923706055
2019-09-17,43.29999923706055
2019-09-18,43.29999923706055
2019-09-19,43.29999923706055
2019-09-20,43.29999923706055
2019-09-23,43.29999923706055
2019-09-24,43.29999923706055
2019-09-25,43.29999923706055
2019-09-26,43.29999923706055
2019-09-27,43.29999923706055
2019-09-30,43.29999923706055
2019-10-01,43.29999923706055
2019-10-03,43.29999923706055
2019-10-04,43.29999923706055
2019-10-07,43.29999923706055
2019-10-09,43.29999923706055
2019-10-10,43.29999923706055
2019-10-11,43.29999923706055
2019-10-14,43.29999923706055
2019-10-15,43.29999923706055
2019-10-16,43.29999923706055
2019-10-17,43.29999923706055
2019-10-18,43.29999923706055
2019-10-22,43.29999923706055
2019-10-23,43.29999923706055
2019-10-24,43.29999923706055
2019-10-25,43.29999923706055
2019-10-29,43.29999923706055
2019-10-30,43.29999923706055
2019-10-31,43.29999923706055
2019-11-01,43.29999923706055
2019-11-04,43.29999923706055
2019-11-05,43.29999923706055
2019-11-06,43.29999923706055
2019-11-07,43.29999923706055
2019-11-08,43.29999923706055
2019-11-11,43.29999923706055
2019-11-13,43.29999923706055
2019-11-14,43.29999923706055
2019-11-15,43.29999923706055
2019-11-18,43.29999923706055
2019-11-19,43.29999923706055
2019-11-20,43.29999923706055
2019-11-21,43.29999923706055
2019-11-22,43.29999923706055
2019-11-25,43.29999923706055
2019-11-26,43.29999923706055
2019-11-27,43.29999923706055
2019-11-28,43.29999923706055
2019-11-29,43.29999923706055
2019-12-02,43.29999923706055
2019-12-03,43.29999923706055
2019-12-04,43.29999923706055
2019-12-05,43.29999923706055
2019-12-06,43.29999923706055
2019-12-09,43.29999923706055
2019-12-10,43.29999923706055
2019-12-11,43.29999923706055
2019-12-12,43.29999923706055
2019-12-13,43.29999923706055
2019-12-16,43.29999923706055
2019-12-17,43.29999923706055
2019-12-18,43.29999923706055
2019-12-19,43.29999923706055
2019-12-20,43.29999923706055
2019-12-23,43.29999923706055
2019-12-24,43.29999923706055
2019-12-26,43.29999923706055
2019-12-27,43.29999923706055
2019-12-30,43.29999923706055
2019-12-31,43.29999923706055
2020-01-01,43.29999923706055
2020-01-02,43.29999923706055
2020-01-03,43.29999923706055
2020-01-06,43.29999923706055
2020-01-07,43.29999923706055
2020-01-08,43.29999923706055
2020-01-09,43.29999923706055
2020-01-10,43.29999923706055
2020-01-13,43.29999923706055
2020-01-14,43.29999923706055
2020-01-15,43.29999923706055
2020-01-16,43.29999923706055
2020-01-17,43.29999923706055
2020-01-20,43.29999923706055
2020-01-21,43.29999923706055
2020-01-22,43.29999923706055
2020-01-23,43.29999923706055
2020-01-24,43.29999923706055
2020-01-27,43.29999923706055
2020-01-28,43.29999923706055
2020-01-29,43.29999923706055
2020-01-30,43.29999923706055
2020-01-31,43.29999923706055
2020-02-03,43.29999923706055
2020-02-04,43.29999923706055
2020-02-05,43.29999923706055
2020-02-06,43.29999923706055
2020-02-07,43.29999923706055
2020-02-10,43.29999923706055
2020-02-11,43.29999923706055
2020-02-12,43.29999923706055
2020-02-13,43.29999923706055
2020-02-14,43.29999923706055
2020-02-17,43.29999923706055
2020-02-18,43.29999923706055
2020-02-19,43.29999923706055
2020-02-20,43.29999923706055
2020-02-24,43.29999923706055
2020-02-25,43.29999923706055
2020-02-26,43.29999923706055
2020-02-27,43.29999923706055
2020-02-28,43.29999923706055
2020-03-02,43.29999923706055
2020-03-03,43.29999923706055
2020-03-04,43.29999923706055
2020-03-05,43.29999923706055
2020-03-06,43.29999923706055
2020-03-09,43.29999923706055
2020-03-11,43.29999923706055
2020-03-12,43.29999923706055
2020-03-13,43.29999923706055
2020-03-16,43.29999923706055
2020-03-17,43.29999923706055
2020-03-18,43.29999923706055
2020-03-19,43.29999923706055
2020-03-20,43.29999923706055
2020-03-23,43.29999923706055
2020-03-24,43.29999923706055
2020-03-25,43.29999923706055
2020-03-26,43.29999923706055
2020-03-27,43.29999923706055
2020-03-30,43.29999923706055
2020-03-31,43.29999923706055
2020-04-01,43.29999923706055
2020-04-03,43.29999923706055
2020-04-07,43.29999923706055
2020-04-08,43.29999923706055
2020-04-09,43.29999923706055
2020-04-13,43.29999923706055
2020-04-15,43.29999923706055
2020-04-16,43.29999923706055
2020-04-17,43.29999923706055
2020-04-20,43.29999923706055
2020-04-21,43.29999923706055
2020-04-22,43.29999923706055
2020-04-23,43.29999923706055
2020-04-24,43.29999923706055
2020-04-27,43.29999923706055
2020-04-28,43.29999923706055
2020-04-29,43.29999923706055
2020-04-30,43.29999923706055
2020-05-04,43.29999923706055
2020-05-05,43.29999923706055
2020-05-06,43.29999923706055
2020-05-07,43.29999923706055
2020-05-08,43.29999923706055
2020-05-11,43.29999923706055
2020-05-12,43.29999923706055
2020-05-13,43.29999923706055
2020-05-14,43.29999923706055
2020-05-15,43.29999923706055
2020-05-18,43.29999923706055
2020-05-19,43.29999923706055
2020-05-20,43.29999923706055
2020-05-21,43.29999923706055
2020-05-22,43.29999923706055
2020-05-26,43.29999923706055
2020-05-27,43.29999923706055
2020-05-28,43.29999923706055
2020-05-29,43.29999923706055
2020-06-01,43.29999923706055
2020-06-02,43.29999923706055
2020-06-03,43.29999923706055
2020-06-04,43.29999923706055
2020-06-05,43.29999923706055
2020-06-08,43.29999923706055
2020-06-09,43.29999923706055
2020-06-10,43.29999923706055
2020-06-11,43.29999923706055
2020-06-12,43.29999923706055
2020-06-15,43.29999923706055
2020-06-16,43.29999923706055
2020-06-17,43.29999923706055
2020-06-18,43.29999923706055
2020-06-19,43.29999923706055
2020-06-22,43.29999923706055
2020-06-23,43.29999923706055
2020-06-24,43.29999923706055
2020-06-25,43.29999923706055
2020-06-26,43.29999923706055
2020-06-29,43.29999923706055
2020-06-30,43.29999923706055
2020-07-01,43.29999923706055
2020-07-02,43.29999923706055
2020-07-03,43.29999923706055
2020-07-06,43.29999923706055
2020-07-07,43.29999923706055
2020-07-08,43.29999923706055
2020-07-09,43.29999923706055
2020-07-10,43.29999923706055
2020-07-13,43.29999923706055
2020-07-14,43.29999923706055
2020-07-15,43.29999923706055
2020-07-16,43.29999923706055
2020-07-17,43.29999923706055
2020-07-20,43.29999923706055
2020-07-21,43.29999923706055
2020-07-22,43.29999923706055
2020-07-23,43.29999923706055
2020-07-24,43.29999923706055
2020-07-27,43.29999923706055
2020-07-28,43.29999923706055
2020-07-29,43.29999923706055
2020-07-30,43.29999923706055
2020-07-31,43.29999923706055
2020-08-03,43.29999923706055
2020-08-04,43.29999923706055
